"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"Lbp"	"Lbp"	-0.348318322535811	0.348318322535811	"S02"	0.348318322535811	"IS02"
"Ghr"	"Ghr"	-0.345239216851808	0.345239216851808	"S02"	0.345239216851808	"IS02"
"Ptn"	"Ptn"	-0.335661457826396	0.335661457826396	"S02"	0.335661457826396	"IS02"
"Ppp2r3d"	"Ppp2r3d"	-0.334163511614974	0.334163511614974	"S02"	0.334163511614974	"IS02"
"Ajuba"	"Ajuba"	-0.329112457454495	0.329112457454495	"S02"	0.329112457454495	"IS02"
"Gm37694"	"Gm37694"	-0.324383748847785	0.324383748847785	"S02"	0.324383748847785	"IS02"
"Pnkd"	"Pnkd"	-0.324068979353896	0.324068979353896	"S02"	0.324068979353896	"IS02"
"Krba1"	"Krba1"	-0.320904284841552	0.320904284841552	"S02"	0.320904284841552	"IS02"
"Herpud1"	"Herpud1"	-0.320268377871555	0.320268377871555	"S02"	0.320268377871555	"IS02"
"Pcdh19"	"Pcdh19"	-0.319879216219423	0.319879216219423	"S02"	0.319879216219423	"IS02"
"Rrp7a"	"Rrp7a"	-0.318129169723127	0.318129169723127	"S02"	0.318129169723127	"IS02"
"Hsph1"	"Hsph1"	-0.317764974495184	0.317764974495184	"S02"	0.317764974495184	"IS02"
"Gnl3"	"Gnl3"	-0.314663743574456	0.314663743574456	"S02"	0.314663743574456	"IS02"
"Htra1"	"Htra1"	-0.313020041142276	0.313020041142276	"S02"	0.313020041142276	"IS02"
"A730011C13Rik"	"A730011C13Rik"	-0.312654829528142	0.312654829528142	"S02"	0.312654829528142	"IS02"
"Bbs12"	"Bbs12"	-0.311141570874303	0.311141570874303	"S02"	0.311141570874303	"IS02"
"Pomt1"	"Pomt1"	-0.310245777696862	0.310245777696862	"S02"	0.310245777696862	"IS02"
"Kank4"	"Kank4"	-0.309012241925367	0.309012241925367	"S02"	0.309012241925367	"IS02"
"Zfp523"	"Zfp523"	-0.308977573895339	0.308977573895339	"S02"	0.308977573895339	"IS02"
"Kcnd2"	"Kcnd2"	-0.306840205310888	0.306840205310888	"S02"	0.306840205310888	"IS02"
"Ddx39a"	"Ddx39a"	-0.30639920056209	0.30639920056209	"S02"	0.30639920056209	"IS02"
"Rbm12b2"	"Rbm12b2"	-0.303271068093764	0.303271068093764	"S02"	0.303271068093764	"IS02"
"Fuom"	"Fuom"	-0.299535255640963	0.299535255640963	"S02"	0.299535255640963	"IS02"
"Mecom"	"Mecom"	-0.294786973335542	0.294786973335542	"S02"	0.294786973335542	"IS02"
"Gigyf1"	"Gigyf1"	-0.28870716129013	0.28870716129013	"S02"	0.28870716129013	"IS02"
"Pdlim3"	"Pdlim3"	-0.287287205569879	0.287287205569879	"S02"	0.287287205569879	"IS02"
"Pitrm1"	"Pitrm1"	-0.280143444831057	0.280143444831057	"S02"	0.280143444831057	"IS02"
"Wdr24"	"Wdr24"	-0.279310550796193	0.279310550796193	"S02"	0.279310550796193	"IS02"
"Kctd3"	"Kctd3"	-0.277460849133201	0.277460849133201	"S02"	0.277460849133201	"IS02"
"Pcsk5"	"Pcsk5"	-0.275815912405576	0.275815912405576	"S02"	0.275815912405576	"IS02"
"Sh3glb2"	"Sh3glb2"	-0.275136722522443	0.275136722522443	"S02"	0.275136722522443	"IS02"
"Gm2814"	"Gm2814"	-0.274573337679457	0.274573337679457	"S02"	0.274573337679457	"IS02"
"Shisa6"	"Shisa6"	-0.268335836690595	0.268335836690595	"S02"	0.268335836690595	"IS02"
"Gpx3"	"Gpx3"	-0.266695320209472	0.266695320209472	"S02"	0.266695320209472	"IS02"
"Ufm1"	"Ufm1"	-0.266020146825965	0.266020146825965	"S02"	0.266020146825965	"IS02"
"Nckap5"	"Nckap5"	-0.258825071641972	0.258825071641972	"S02"	0.258825071641972	"IS02"
"Gtpbp4"	"Gtpbp4"	-0.249150786377783	0.249150786377783	"S02"	0.249150786377783	"IS02"
"Rpl3"	"Rpl3"	-0.247712740692593	0.247712740692593	"S02"	0.247712740692593	"IS02"
"Emilin1"	"Emilin1"	-0.247070732345173	0.247070732345173	"S02"	0.247070732345173	"IS02"
"Gm40617"	"Gm40617"	-0.246596084944443	0.246596084944443	"S02"	0.246596084944443	"IS02"
"Gm22299"	"Gm22299"	-0.245711525141265	0.245711525141265	"S02"	0.245711525141265	"IS02"
"Pomgnt2"	"Pomgnt2"	-0.239971849494526	0.239971849494526	"S02"	0.239971849494526	"IS02"
"Ddr1"	"Ddr1"	-0.239014175751682	0.239014175751682	"S02"	0.239014175751682	"IS02"
"Plet1"	"Plet1"	-0.236971160464769	0.236971160464769	"S02"	0.236971160464769	"IS02"
"Ndufb3"	"Ndufb3"	-0.236851148729507	0.236851148729507	"S02"	0.236851148729507	"IS02"
"Fcrla"	"Fcrla"	-0.233863362087472	0.233863362087472	"S02"	0.233863362087472	"IS02"
"Gm38319"	"Gm38319"	-0.233275270234661	0.233275270234661	"S02"	0.233275270234661	"IS02"
"Gm26708"	"Gm26708"	-0.232324421020844	0.232324421020844	"S02"	0.232324421020844	"IS02"
"Carmn"	"Carmn"	-0.230458969188628	0.230458969188628	"S02"	0.230458969188628	"IS02"
"2210417A02Rik"	"2210417A02Rik"	-0.228283124583556	0.228283124583556	"S02"	0.228283124583556	"IS02"
"AU022252"	"AU022252"	-0.22803951711641	0.22803951711641	"S02"	0.22803951711641	"IS02"
"Dlx4os"	"Dlx4os"	-0.225984822047682	0.225984822047682	"S02"	0.225984822047682	"IS02"
"Pdk2"	"Pdk2"	-0.221595195965419	0.221595195965419	"S02"	0.221595195965419	"IS02"
"Trmt2a"	"Trmt2a"	-0.22155491621504	0.22155491621504	"S02"	0.22155491621504	"IS02"
"Tefm"	"Tefm"	-0.219643571462351	0.219643571462351	"S02"	0.219643571462351	"IS02"
"Ackr1"	"Ackr1"	-0.219577032818413	0.219577032818413	"S02"	0.219577032818413	"IS02"
"Zkscan6"	"Zkscan6"	-0.219297626835421	0.219297626835421	"S02"	0.219297626835421	"IS02"
"Son"	"Son"	-0.219209403425257	0.219209403425257	"S02"	0.219209403425257	"IS02"
"Noxo1"	"Noxo1"	-0.218222105187431	0.218222105187431	"S02"	0.218222105187431	"IS02"
"1700028N14Rik"	"1700028N14Rik"	-0.215842431135888	0.215842431135888	"S02"	0.215842431135888	"IS02"
"Uqcrq"	"Uqcrq"	-0.215731119414619	0.215731119414619	"S02"	0.215731119414619	"IS02"
"Gm48099"	"Gm48099"	-0.215360296832433	0.215360296832433	"S02"	0.215360296832433	"IS02"
"Serpina3c"	"Serpina3c"	-0.211284686582071	0.211284686582071	"S02"	0.211284686582071	"IS02"
"1700012D14Rik"	"1700012D14Rik"	-0.208702939645126	0.208702939645126	"S02"	0.208702939645126	"IS02"
"Syne4"	"Syne4"	-0.208678918865515	0.208678918865515	"S02"	0.208678918865515	"IS02"
"Dhrs13os"	"Dhrs13os"	-0.208227377477897	0.208227377477897	"S02"	0.208227377477897	"IS02"
"Ccdc68"	"Ccdc68"	-0.205926612990501	0.205926612990501	"S02"	0.205926612990501	"IS02"
"Grk2"	"Grk2"	-0.20489800509233	0.20489800509233	"S02"	0.20489800509233	"IS02"
"Clcn2"	"Clcn2"	-0.204121512404685	0.204121512404685	"S02"	0.204121512404685	"IS02"
"Lat2"	"Lat2"	-0.203171566407536	0.203171566407536	"S02"	0.203171566407536	"IS02"
"Fancg"	"Fancg"	-0.202793649755194	0.202793649755194	"S02"	0.202793649755194	"IS02"
"Lamb1"	"Lamb1"	-0.202650631152628	0.202650631152628	"S02"	0.202650631152628	"IS02"
"Rps8"	"Rps8"	-0.202156963168479	0.202156963168479	"S02"	0.202156963168479	"IS02"
"Gm12183"	"Gm12183"	-0.200632621772161	0.200632621772161	"S02"	0.200632621772161	"IS02"
"Hoxb3"	"Hoxb3"	-0.19613326272154	0.19613326272154	"S02"	0.19613326272154	"IS02"
"B4galt3"	"B4galt3"	-0.19583860658	0.19583860658	"S02"	0.19583860658	"IS02"
"Stk35"	"Stk35"	-0.193926800546896	0.193926800546896	"S02"	0.193926800546896	"IS02"
"Gm16136"	"Gm16136"	-0.192344700159122	0.192344700159122	"S02"	0.192344700159122	"IS02"
"Greb1l"	"Greb1l"	-0.192231632356774	0.192231632356774	"S02"	0.192231632356774	"IS02"
"Nr2c2ap"	"Nr2c2ap"	-0.191932058823943	0.191932058823943	"S02"	0.191932058823943	"IS02"
"Per2"	"Per2"	-0.187189778492061	0.187189778492061	"S02"	0.187189778492061	"IS02"
"Slc4a2"	"Slc4a2"	-0.184388331046141	0.184388331046141	"S02"	0.184388331046141	"IS02"
"Dact1"	"Dact1"	-0.182873237233195	0.182873237233195	"S02"	0.182873237233195	"IS02"
"Plekha4"	"Plekha4"	-0.180005817889597	0.180005817889597	"S02"	0.180005817889597	"IS02"
"Wbp11"	"Wbp11"	-0.175470061925605	0.175470061925605	"S02"	0.175470061925605	"IS02"
"Polr2k"	"Polr2k"	-0.175455795670491	0.175455795670491	"S02"	0.175455795670491	"IS02"
"Trappc14"	"Trappc14"	-0.174220381946659	0.174220381946659	"S02"	0.174220381946659	"IS02"
"Fabp4"	"Fabp4"	-0.166498049665961	0.166498049665961	"S02"	0.166498049665961	"IS02"
"Rhobtb3"	"Rhobtb3"	-0.163444301138659	0.163444301138659	"S02"	0.163444301138659	"IS02"
"Pdcl3"	"Pdcl3"	-0.161074492506347	0.161074492506347	"S02"	0.161074492506347	"IS02"
"Tmeff2"	"Tmeff2"	-0.149244543191548	0.149244543191548	"S02"	0.149244543191548	"IS02"
"Sumo3"	"Sumo3"	-0.149147875652158	0.149147875652158	"S02"	0.149147875652158	"IS02"
"Slc2a4"	"Slc2a4"	-0.146050818167638	0.146050818167638	"S02"	0.146050818167638	"IS02"
"Dtx3"	"Dtx3"	-0.145996689499329	0.145996689499329	"S02"	0.145996689499329	"IS02"
"Spef1"	"Spef1"	-0.144951936536079	0.144951936536079	"S02"	0.144951936536079	"IS02"
"Itfg2"	"Itfg2"	-0.144497011308834	0.144497011308834	"S02"	0.144497011308834	"IS02"
"Mrpl41"	"Mrpl41"	-0.142139549808886	0.142139549808886	"S02"	0.142139549808886	"IS02"
"Hsbp1"	"Hsbp1"	-0.141882362647255	0.141882362647255	"S02"	0.141882362647255	"IS02"
"6330403L08Rik"	"6330403L08Rik"	-0.14029548168676	0.14029548168676	"S02"	0.14029548168676	"IS02"
"Sorbs2"	"Sorbs2"	-0.139986342578453	0.139986342578453	"S02"	0.139986342578453	"IS02"
"Tmem160"	"Tmem160"	-0.139691082477665	0.139691082477665	"S02"	0.139691082477665	"IS02"
"Abtb1"	"Abtb1"	-0.138181594919515	0.138181594919515	"S02"	0.138181594919515	"IS02"
"Zfp184"	"Zfp184"	-0.137780179701137	0.137780179701137	"S02"	0.137780179701137	"IS02"
"Rab15"	"Rab15"	-0.134836742233189	0.134836742233189	"S02"	0.134836742233189	"IS02"
"Rad17"	"Rad17"	-0.132990389197473	0.132990389197473	"S02"	0.132990389197473	"IS02"
"Amdhd2"	"Amdhd2"	-0.132713959546497	0.132713959546497	"S02"	0.132713959546497	"IS02"
"Pgd"	"Pgd"	-0.131769109250745	0.131769109250745	"S02"	0.131769109250745	"IS02"
"Psmb6"	"Psmb6"	-0.1317589704435	0.1317589704435	"S02"	0.1317589704435	"IS02"
"Samd15"	"Samd15"	-0.13010105961489	0.13010105961489	"S02"	0.13010105961489	"IS02"
"Gm49959"	"Gm49959"	-0.126331349728508	0.126331349728508	"S02"	0.126331349728508	"IS02"
"Rrp15"	"Rrp15"	-0.122005836832335	0.122005836832335	"S02"	0.122005836832335	"IS02"
"Nop14"	"Nop14"	-0.120126225234257	0.120126225234257	"S02"	0.120126225234257	"IS02"
"Tlcd1"	"Tlcd1"	-0.120111109726099	0.120111109726099	"S02"	0.120111109726099	"IS02"
"Slc29a1"	"Slc29a1"	-0.119880065413755	0.119880065413755	"S02"	0.119880065413755	"IS02"
"Erbb4"	"Erbb4"	-0.11943021098804	0.11943021098804	"S02"	0.11943021098804	"IS02"
"2010320M18Rik"	"2010320M18Rik"	-0.118847047518286	0.118847047518286	"S02"	0.118847047518286	"IS02"
"Sf3b4"	"Sf3b4"	-0.117081711676884	0.117081711676884	"S02"	0.117081711676884	"IS02"
"Nucb1"	"Nucb1"	-0.116438119402716	0.116438119402716	"S02"	0.116438119402716	"IS02"
"Prrc2a"	"Prrc2a"	-0.113736835777373	0.113736835777373	"S02"	0.113736835777373	"IS02"
"Zbed6"	"Zbed6"	-0.113208052267504	0.113208052267504	"S02"	0.113208052267504	"IS02"
"Siglech"	"Siglech"	-0.112967250871149	0.112967250871149	"S02"	0.112967250871149	"IS02"
"Nhsl1"	"Nhsl1"	-0.111958875488501	0.111958875488501	"S02"	0.111958875488501	"IS02"
"Ctu1"	"Ctu1"	-0.111469751847483	0.111469751847483	"S02"	0.111469751847483	"IS02"
"Tfpt"	"Tfpt"	-0.110508190215912	0.110508190215912	"S02"	0.110508190215912	"IS02"
"Gm42913"	"Gm42913"	-0.109106372650271	0.109106372650271	"S02"	0.109106372650271	"IS02"
"Gpm6b"	"Gpm6b"	-0.107832711125521	0.107832711125521	"S02"	0.107832711125521	"IS02"
"Slc25a29"	"Slc25a29"	-0.107587640574026	0.107587640574026	"S02"	0.107587640574026	"IS02"
"Gstt3"	"Gstt3"	-0.107572003794562	0.107572003794562	"S02"	0.107572003794562	"IS02"
"Pgap3"	"Pgap3"	-0.107278595675141	0.107278595675141	"S02"	0.107278595675141	"IS02"
"Psmd6"	"Psmd6"	-0.107016348079527	0.107016348079527	"S02"	0.107016348079527	"IS02"
"Scap"	"Scap"	-0.106417953601122	0.106417953601122	"S02"	0.106417953601122	"IS02"
"Gm37978"	"Gm37978"	-0.104105040868122	0.104105040868122	"S02"	0.104105040868122	"IS02"
"Rps6kb2"	"Rps6kb2"	-0.103808058122948	0.103808058122948	"S02"	0.103808058122948	"IS02"
"Lox"	"Lox"	-0.103526360749859	0.103526360749859	"S02"	0.103526360749859	"IS02"
"Six1"	"Six1"	-0.102337931657699	0.102337931657699	"S02"	0.102337931657699	"IS02"
"Calhm6"	"Calhm6"	-0.100724047846717	0.100724047846717	"S02"	0.100724047846717	"IS02"
"Gm33699"	"Gm33699"	-0.0979724575313063	0.0979724575313063	"S02"	0.0979724575313063	"IS02"
"Rfx5"	"Rfx5"	-0.0944737508629387	0.0944737508629387	"S02"	0.0944737508629387	"IS02"
"Ptbp1"	"Ptbp1"	-0.0921150764554204	0.0921150764554204	"S02"	0.0921150764554204	"IS02"
"Gm45538"	"Gm45538"	-0.0902478329931677	0.0902478329931677	"S02"	0.0902478329931677	"IS02"
"Vegfa"	"Vegfa"	-0.0889362307435881	0.0889362307435881	"S02"	0.0889362307435881	"IS02"
"Clec3b"	"Clec3b"	-0.0882124761436963	0.0882124761436963	"S02"	0.0882124761436963	"IS02"
"Rapgef3"	"Rapgef3"	-0.088136659064975	0.088136659064975	"S02"	0.088136659064975	"IS02"
"Thap12"	"Thap12"	-0.0880877338209758	0.0880877338209758	"S02"	0.0880877338209758	"IS02"
"B430119L08Rik"	"B430119L08Rik"	-0.087627078499333	0.087627078499333	"S02"	0.087627078499333	"IS02"
"Neurl4"	"Neurl4"	-0.0868408258066303	0.0868408258066303	"S02"	0.0868408258066303	"IS02"
"Rbks"	"Rbks"	-0.0862524044686626	0.0862524044686626	"S02"	0.0862524044686626	"IS02"
"Gm40761"	"Gm40761"	-0.084544842054719	0.084544842054719	"S02"	0.084544842054719	"IS02"
"Dpm3"	"Dpm3"	-0.0845059741458899	0.0845059741458899	"S02"	0.0845059741458899	"IS02"
"Nup50"	"Nup50"	-0.0787941924361722	0.0787941924361722	"S02"	0.0787941924361722	"IS02"
"Slc25a20"	"Slc25a20"	-0.0780103547257752	0.0780103547257752	"S02"	0.0780103547257752	"IS02"
"Gm53028"	"Gm53028"	-0.0776600937022438	0.0776600937022438	"S02"	0.0776600937022438	"IS02"
"Gm43780"	"Gm43780"	-0.0758650449378848	0.0758650449378848	"S02"	0.0758650449378848	"IS02"
"Pygo2"	"Pygo2"	-0.0745126146563349	0.0745126146563349	"S02"	0.0745126146563349	"IS02"
"Gm9750"	"Gm9750"	-0.0743879904656953	0.0743879904656953	"S02"	0.0743879904656953	"IS02"
"Mtcl1"	"Mtcl1"	-0.0725155424934162	0.0725155424934162	"S02"	0.0725155424934162	"IS02"
"Fhad1"	"Fhad1"	-0.0723233338039016	0.0723233338039016	"S02"	0.0723233338039016	"IS02"
"Stub1"	"Stub1"	-0.0716289231201558	0.0716289231201558	"S02"	0.0716289231201558	"IS02"
"Dcaf11"	"Dcaf11"	-0.0696580197149297	0.0696580197149297	"S02"	0.0696580197149297	"IS02"
"Card9"	"Card9"	-0.0671774537387887	0.0671774537387887	"S02"	0.0671774537387887	"IS02"
"Trim13"	"Trim13"	-0.0670152069896813	0.0670152069896813	"S02"	0.0670152069896813	"IS02"
"Tnfaip2"	"Tnfaip2"	-0.0661568056494482	0.0661568056494482	"S02"	0.0661568056494482	"IS02"
"Serac1"	"Serac1"	-0.0647549942535974	0.0647549942535974	"S02"	0.0647549942535974	"IS02"
"Gm15943"	"Gm15943"	-0.0640194325280757	0.0640194325280757	"S02"	0.0640194325280757	"IS02"
"Col11a2"	"Col11a2"	-0.0621073041836969	0.0621073041836969	"S02"	0.0621073041836969	"IS02"
"Fbxo25"	"Fbxo25"	-0.0620419888053557	0.0620419888053557	"S02"	0.0620419888053557	"IS02"
"Bicc1"	"Bicc1"	-0.0618369712674838	0.0618369712674838	"S02"	0.0618369712674838	"IS02"
"Gm20532"	"Gm20532"	-0.0613027877514314	0.0613027877514314	"S02"	0.0613027877514314	"IS02"
"Pdgfrl"	"Pdgfrl"	-0.0591320884644521	0.0591320884644521	"S02"	0.0591320884644521	"IS02"
"Pcdh7"	"Pcdh7"	-0.0579065991607267	0.0579065991607267	"S02"	0.0579065991607267	"IS02"
"Pde1a"	"Pde1a"	-0.0574728566823721	0.0574728566823721	"S02"	0.0574728566823721	"IS02"
"Aasdh"	"Aasdh"	-0.0566886247815451	0.0566886247815451	"S02"	0.0566886247815451	"IS02"
"Rnf215"	"Rnf215"	-0.0555306333822384	0.0555306333822384	"S02"	0.0555306333822384	"IS02"
"Stk11ip"	"Stk11ip"	-0.054940973193289	0.054940973193289	"S02"	0.054940973193289	"IS02"
"Robo1"	"Robo1"	-0.0544938372726344	0.0544938372726344	"S02"	0.0544938372726344	"IS02"
"Tmem19"	"Tmem19"	-0.0530579317151354	0.0530579317151354	"S02"	0.0530579317151354	"IS02"
"1110019D14Rik"	"1110019D14Rik"	-0.0522995981924322	0.0522995981924322	"S02"	0.0522995981924322	"IS02"
"Tvp23b"	"Tvp23b"	-0.0518266502947216	0.0518266502947216	"S02"	0.0518266502947216	"IS02"
"Pofut2"	"Pofut2"	-0.0517241073386595	0.0517241073386595	"S02"	0.0517241073386595	"IS02"
"Zfp715"	"Zfp715"	-0.0510555935898525	0.0510555935898525	"S02"	0.0510555935898525	"IS02"
"4930466K18Rik"	"4930466K18Rik"	-0.0490370650037308	0.0490370650037308	"S02"	0.0490370650037308	"IS02"
"Rtkn"	"Rtkn"	-0.0477596888897284	0.0477596888897284	"S02"	0.0477596888897284	"IS02"
"Mical1"	"Mical1"	-0.0476759648013161	0.0476759648013161	"S02"	0.0476759648013161	"IS02"
"Tspan33"	"Tspan33"	-0.0474732907637304	0.0474732907637304	"S02"	0.0474732907637304	"IS02"
"Dgat1"	"Dgat1"	-0.0452654403655929	0.0452654403655929	"S02"	0.0452654403655929	"IS02"
"Gorab"	"Gorab"	-0.0441006910955925	0.0441006910955925	"S02"	0.0441006910955925	"IS02"
"Atad3a"	"Atad3a"	-0.0422156836251752	0.0422156836251752	"S02"	0.0422156836251752	"IS02"
"Cdcp1"	"Cdcp1"	-0.0405172678864457	0.0405172678864457	"S02"	0.0405172678864457	"IS02"
"Cuedc1"	"Cuedc1"	-0.0326580461347356	0.0326580461347356	"S02"	0.0326580461347356	"IS02"
"Ipo5"	"Ipo5"	-0.0301943296120669	0.0301943296120669	"S02"	0.0301943296120669	"IS02"
"Agpat2"	"Agpat2"	-0.0297573090842768	0.0297573090842768	"S02"	0.0297573090842768	"IS02"
"Ccdc60"	"Ccdc60"	-0.0284560621993712	0.0284560621993712	"S02"	0.0284560621993712	"IS02"
"Tnfaip8l2"	"Tnfaip8l2"	-0.0283040330264511	0.0283040330264511	"S02"	0.0283040330264511	"IS02"
"Rbm19"	"Rbm19"	-0.0269365758117431	0.0269365758117431	"S02"	0.0269365758117431	"IS02"
"Eif1a"	"Eif1a"	-0.025365915122981	0.025365915122981	"S02"	0.025365915122981	"IS02"
"Wdr5b"	"Wdr5b"	-0.0253185403295307	0.0253185403295307	"S02"	0.0253185403295307	"IS02"
"Por"	"Por"	-0.0235084188927356	0.0235084188927356	"S02"	0.0235084188927356	"IS02"
"Doc2g"	"Doc2g"	-0.0219006684333661	0.0219006684333661	"S02"	0.0219006684333661	"IS02"
"Htra3"	"Htra3"	-0.020940763740026	0.020940763740026	"S02"	0.020940763740026	"IS02"
"Gpatch1"	"Gpatch1"	-0.018020956633994	0.018020956633994	"S02"	0.018020956633994	"IS02"
"Cttn"	"Cttn"	-0.017383437880544	0.017383437880544	"S02"	0.017383437880544	"IS02"
"Lrrc47"	"Lrrc47"	-0.0160150530430826	0.0160150530430826	"S02"	0.0160150530430826	"IS02"
"Il17ra"	"Il17ra"	-0.0136191850134604	0.0136191850134604	"S02"	0.0136191850134604	"IS02"
"Zbtb17"	"Zbtb17"	-0.013401256383833	0.013401256383833	"S02"	0.013401256383833	"IS02"
"Serpinh1"	"Serpinh1"	-0.012335084681671	0.012335084681671	"S02"	0.012335084681671	"IS02"
"Nsfl1c"	"Nsfl1c"	-0.0122837840976982	0.0122837840976982	"S02"	0.0122837840976982	"IS02"
"Atg4b"	"Atg4b"	-0.00935519787912429	0.00935519787912429	"S02"	0.00935519787912429	"IS02"
"Gm30835"	"Gm30835"	-0.00901566586251126	0.00901566586251126	"S02"	0.00901566586251126	"IS02"
"Nkrf"	"Nkrf"	-0.00892806695029742	0.00892806695029742	"S02"	0.00892806695029742	"IS02"
"Exosc10"	"Exosc10"	-0.00839059217291866	0.00839059217291866	"S02"	0.00839059217291866	"IS02"
"Phf24"	"Phf24"	-0.00361346044724088	0.00361346044724088	"S02"	0.00361346044724088	"IS02"
"Gm15513"	"Gm15513"	-0.00282781224946021	0.00282781224946021	"S02"	0.00282781224946021	"IS02"
"A830082K12Rik"	"A830082K12Rik"	-0.00215361144351391	0.00215361144351391	"S02"	0.00215361144351391	"IS02"
