"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"IS07"	"IS08"	"State"	"MaxFC"	"InitialState"
"Hsd11b1"	"Hsd11b1"	0.480263289394125	0.527547639843136	-0.623242550744702	-0.358879194814132	0.35644235542668	0.166521461408831	0.0799663311635475	-0.582065565194028	"S06"	0.527547639843136	"IS02"
"Serpinb6b"	"Serpinb6b"	0.20802179476849	0.524800838571044	-0.207988996580964	-0.220483035244838	0.335420925612387	-0.0995792985073639	-0.227725178738281	-0.253645117781663	"S06"	0.524800838571044	"IS02"
"Gpr171"	"Gpr171"	-0.081213011081138	0.524187216325107	0.0823013260140922	0.0362034369841156	-0.0969524237620765	0.341104357706231	-0.145785675289725	-0.303964340425814	"S06"	0.524187216325107	"IS02"
"Lmtk2"	"Lmtk2"	-0.24497452429487	0.519574081936752	0.42448676099541	0.0818127726042285	-0.0149049087263781	0.234719990077752	-0.324437790984549	-0.231279726114982	"S06"	0.519574081936752	"IS02"
"Klra5"	"Klra5"	0.256441535901232	0.519390526060619	-0.11709952865995	-0.124133775964611	-0.136162242627849	0.111961504956639	-0.128211162766369	-0.142804303243841	"S06"	0.519390526060619	"IS02"
"Pde3b"	"Pde3b"	0.253570971786571	0.51782948472205	-0.536728676539487	-0.151770797507949	0.0862972521515878	0.154436308133999	0.202526416986544	-0.450343151923716	"S06"	0.51782948472205	"IS02"
"Zfp654"	"Zfp654"	0.363161131514595	0.515547809737015	-0.210454532036037	0.0328226950353793	0.095467256255049	0.127958502900319	-0.0816386306422378	-0.491012337114031	"S06"	0.515547809737015	"IS02"
"Myo6"	"Myo6"	-0.270597097152754	0.513155867036295	-0.457922297532503	-0.0489056546865038	0.242950869878251	-0.35902327465985	0.398096202485232	-0.22589095328854	"S06"	0.513155867036295	"IS02"
"Vil1"	"Vil1"	-0.12325638108241	0.511407337601882	-0.118736980442721	0.20911282047375	0.0404526710017845	-0.129061935263828	-0.130003993185461	-0.144801195661855	"S06"	0.511407337601882	"IS02"
"Galnt6"	"Galnt6"	-0.0845631815328076	0.510372445077493	-0.026876533848375	-0.140724604965173	0.102311699101303	0.34542389747844	-0.195679266115786	-0.311760146578157	"S06"	0.510372445077493	"IS02"
"Arap2"	"Arap2"	-0.158326898597641	0.509200774757067	-0.0804895001902147	0.0966305412069871	0.230220916426325	0.144274690651633	-0.0432870464571946	-0.475567475531093	"S06"	0.509200774757067	"IS02"
"St3gal6"	"St3gal6"	-0.167862215411957	0.50799353144818	-0.381428786248906	0.0950248393175191	-0.0266364813790101	0.267528686321781	0.0680750618465184	-0.316124891679683	"S06"	0.50799353144818	"IS02"
"Adgrl1"	"Adgrl1"	-0.382440294078447	0.507447120091791	-0.368417483295571	-0.0916445175759086	-0.360712809675358	0.166442968270813	0.40022117634156	0.0121363653136071	"S06"	0.507447120091791	"IS02"
"Gm28037"	"Gm28037"	-0.123456434790222	0.507017895664891	-0.118929698847914	0.50075496281742	-0.138290347497574	-0.129271411791211	-0.130214998738592	-0.145036218107212	"S06"	0.507017895664891	"IS02"
"Aak1"	"Aak1"	0.251087939363058	0.506237487955783	-0.740795220815133	0.330666218679657	-0.135839064302803	0.395719320330429	0.280158513790875	-0.661738751961291	"S06"	0.506237487955783	"IS02"
"Bicdl1"	"Bicdl1"	0.4078289492049	0.503884388640695	-0.319204865795728	-0.229292688219444	-0.28747362010099	0.454765214968459	-0.14218057645249	-0.169262962969072	"S06"	0.503884388640695	"IS02"
"Znrf1"	"Znrf1"	-0.398982220266039	0.503288670354179	-0.375511590196953	0.48825774191726	-0.496340921506446	0.40430150293335	0.15380868940951	-0.160779058444207	"S06"	0.503288670354179	"IS02"
"Xrcc5"	"Xrcc5"	0.221627358987276	0.502504454263218	0.264820285446894	-0.301411913981669	-0.111873578460447	0.161982145745587	0.0258750324573173	-0.285079822281904	"S06"	0.502504454263218	"IS02"
"Plscr1"	"Plscr1"	-0.258760774312138	0.500882886443292	-0.249272879254026	0.200812603916916	0.208512515460396	0.0647717673601493	-0.135373223840586	-0.303991316163446	"S06"	0.500882886443292	"IS02"
"Lpar2"	"Lpar2"	-0.123412520166204	0.498720549734286	-0.118887394426777	-0.126029040028386	0.0660114356772635	-0.129225428724758	0.118795548211628	-0.144984627349728	"S06"	0.498720549734286	"IS02"
"Rfx7"	"Rfx7"	0.214940791671794	0.497917866158006	0.00146950625439487	0.118947964195979	0.0756121504634156	0.329243005109413	0.0776921307581123	-0.739117943867879	"S06"	0.497917866158006	"IS02"
"Rfx3"	"Rfx3"	0.475192847292701	0.49672915373527	0.291106166288886	0.199259358313117	-0.104699502179444	-0.052469095162001	-0.0744122973725882	-0.477685237664401	"S06"	0.49672915373527	"IS02"
"Ankrd44"	"Ankrd44"	0.223780913351706	0.495919125756734	-0.130385911619254	0.0899156827785959	0.127178799996384	0.265404480698291	0.409160904548111	-0.915029702158403	"S06"	0.495919125756734	"IS02"
"Gpr174"	"Gpr174"	0.309079133554851	0.495610247051839	0.0353810560744607	-0.0390861780505229	-0.0316031993802443	0.342747543553638	-0.394602183101207	-0.304229055363203	"S06"	0.495610247051839	"IS02"
"Crot"	"Crot"	-0.379201386713505	0.494399971409515	-0.383835777522441	0.124503508330296	-0.0675154378358383	0.373059523289865	0.235991433104133	-0.373254088493848	"S06"	0.494399971409515	"IS02"
"Itgad"	"Itgad"	0.0711802053092925	0.494371549393605	-0.179440704385029	-0.190219827969995	0.155420343033202	-0.19504424389677	0.124824865327728	-0.218830127298815	"S06"	0.494371549393605	"IS02"
"Tmc8"	"Tmc8"	-0.150698194517494	0.49391202389909	-0.28606629224189	0.111953905459049	0.287717431431542	-0.0083282236646048	-0.0817131031595274	-0.348861332002305	"S06"	0.49391202389909	"IS02"
"Gm18911"	"Gm18911"	-0.12329854783764	0.493346523481616	-0.118777601083593	-0.125912651325363	-0.138113489632085	0.128130280787056	0.140920899804876	-0.144850733028772	"S06"	0.493346523481616	"IS02"
"Cd69"	"Cd69"	0.37782399095845	0.488224077143322	0.170136212217049	-0.0424700990484069	-0.251919137143161	0.0261423841580252	0.0411554498560925	-0.264207875540389	"S06"	0.488224077143322	"IS02"
"Peak1"	"Peak1"	0.327730744606028	0.488024756907933	-1.16332909229022	0.224984104747111	0.377767593053985	0.0712346656203279	0.181428020039019	-0.684605165574239	"S06"	0.488024756907933	"IS02"
"Gm36975"	"Gm36975"	0.209167745114184	0.486418810350471	-0.244690708234175	0.227137041095358	-0.0623622881936447	0.330798662362106	0.0135562179853322	-0.559068504281166	"S06"	0.486418810350471	"IS02"
"Slc26a10"	"Slc26a10"	0.045842733084389	0.482429360710948	-0.264835980299732	-0.136680516742672	-0.0220413143722969	0.158497489221384	0.190501114329028	-0.3229707076826	"S06"	0.482429360710948	"IS02"
"Tpst2"	"Tpst2"	0.0264554772142376	0.479413962542362	-0.450060667645125	-0.226463592966783	0.220434522063483	0.275531385964757	-0.219142240320102	-0.224339661760043	"S06"	0.479413962542362	"IS02"
"Atp2a3"	"Atp2a3"	-0.302110865544901	0.477823576150925	-0.00841252700386949	0.163224842556628	0.320489721417623	0.00568606776713067	-0.0298962849272866	-0.449527747215161	"S06"	0.477823576150925	"IS02"
"Bspry"	"Bspry"	0.134112419561684	0.477797254847916	-0.156815834626326	-0.166235867095045	-0.0276434318642142	-0.17045199415905	0.238772329653884	-0.191238822715031	"S06"	0.477797254847916	"IS02"
"Mbnl1"	"Mbnl1"	0.149627419936823	0.476248492321447	-0.7879624221034	0.314122241051068	0.0114067768847969	0.296827817938046	0.285461878298465	-0.646799548186034	"S06"	0.476248492321447	"IS02"
"Ccnd2"	"Ccnd2"	-0.0444713736521207	0.4682144097551	-0.782783896789496	-0.036315903798823	0.202560934562539	0.410349455366566	-0.0754316107227747	-0.363941080880807	"S06"	0.4682144097551	"IS02"
"Lrrc8c"	"Lrrc8c"	0.247601614089968	0.466808064400684	-0.474042676427358	-0.16725279044004	0.189772891647885	0.350036374824193	-0.0205211234909042	-0.497553772942843	"S06"	0.466808064400684	"IS02"
"Ccdc88c"	"Ccdc88c"	-0.211806809588571	0.463339478790074	-0.0912655993493083	0.304024803100574	-0.0984495592396013	0.301009822107762	0.0368761839701425	-0.406402863461991	"S06"	0.463339478790074	"IS02"
"Slc5a11"	"Slc5a11"	-0.122770093099639	0.46293090748515	-0.118268523019319	-0.125372992599985	0.275168390022645	-0.128552742412304	-0.129491083597795	-0.144229906121121	"S06"	0.46293090748515	"IS02"
"Tnfrsf18"	"Tnfrsf18"	0.0775449348866437	0.457127846001151	0.204438807602076	-0.189713326210826	-0.064197811478259	0.293206165753766	-0.195944785830889	-0.218247444380747	"S06"	0.457127846001151	"IS02"
"Myh9"	"Myh9"	0.0766378319827419	0.456200563977272	-0.449868731690033	-0.0631695117998756	0.17427501836196	0.153038383390249	0.228648111037662	-0.504737134047228	"S06"	0.456200563977272	"IS02"
"Irf2bpl"	"Irf2bpl"	-0.112560035260742	0.45470482133281	-0.0100345890032682	-0.0143977878459968	0.249077402541395	0.078997384723343	-0.164074886937763	-0.322391755173162	"S06"	0.45470482133281	"IS02"
"Akna"	"Akna"	0.193404089798289	0.453207243215604	-0.480866316124248	0.163067661837175	0.092528866550479	0.275711694386247	-0.0153383218799914	-0.514769250457463	"S06"	0.453207243215604	"IS02"
"Lamb3"	"Lamb3"	0.000868133952919865	0.451809709892309	0.144745637740736	-0.199989333424039	0.13054446893751	0.286727146567832	-0.157671302826958	-0.349293485178641	"S06"	0.451809709892309	"IS02"
"Iqsec1"	"Iqsec1"	0.201919995574733	0.450112353751882	0.412648431819668	-0.227039327145017	0.128378325679422	-0.0773566597696661	-0.26282196417223	-0.193984813885227	"S06"	0.450112353751882	"IS02"
"Kdm4d"	"Kdm4d"	0.416732678109506	0.445337345969597	-0.265060214517563	-0.14394780436591	-0.212149208753572	0.425060935600175	-0.161868700874625	-0.238758937318372	"S06"	0.445337345969597	"IS02"
"Mbnl3"	"Mbnl3"	-0.0027825017777055	0.444933976139461	0.28444525543607	-0.286161800515744	-0.015382003421292	0.234701711113568	-0.0785508532192925	-0.229132473730063	"S06"	0.444933976139461	"IS02"
"Smpd5"	"Smpd5"	0.27272619517421	0.44135194208577	-0.2646397616376	0.0151515989516801	-0.127193031487815	0.148937913055227	-0.0506348297849147	-0.229057172274726	"S06"	0.44135194208577	"IS02"
"Itpr2"	"Itpr2"	0.396933241260736	0.439890644454238	-0.182788397560215	0.311671540636692	-0.322828067357153	0.156806221902584	0.405899123750697	-0.608378433605519	"S06"	0.439890644454238	"IS02"
"Adgrg3"	"Adgrg3"	-0.137597124371007	0.439140679159875	-0.132551896477403	0.380138934941438	0.0291594094706133	-0.144078148345003	-0.14512981366139	-0.161648654240735	"S06"	0.439140679159875	"IS02"
"Fam102a"	"Fam102a"	-0.0545374942425349	0.438234119242087	-0.352445540554277	0.199600972656423	-0.136720681432865	0.33417890009664	-0.10257100765854	-0.230539325695206	"S06"	0.438234119242087	"IS02"
"Jak1"	"Jak1"	0.03946738518251	0.437926849442357	-0.0814205063766227	0.0159032302527218	0.299870829813272	0.198676803492409	0.0670613495163832	-0.654789734589632	"S06"	0.437926849442357	"IS02"
"Gm29114"	"Gm29114"	0.355828017717482	0.437199296025274	-0.179275689104293	0.209137004621841	-0.208460103609643	0.137930886205596	-0.196287250844116	-0.218628889151576	"S06"	0.437199296025274	"IS02"
"Chd7"	"Chd7"	-0.0682568360749257	0.436569047371705	0.00290943442848052	0.133339133915403	0.217992112147475	0.131102857508091	-0.219061259313588	-0.38680756866043	"S06"	0.436569047371705	"IS02"
"Prrc2b"	"Prrc2b"	-0.121703455298202	0.434313893528994	-0.403141602959204	0.19364373776705	-0.0706206558026446	0.246114051951582	0.076095284237095	-0.301170527799325	"S06"	0.434313893528994	"IS02"
"Fam117a"	"Fam117a"	0.154698826131045	0.431867850853269	-0.510615134900252	0.240895934617088	-0.263393752810795	0.253286933402017	0.223951704754964	-0.356760478078224	"S06"	0.431867850853269	"IS02"
"Gm12596"	"Gm12596"	0.278765250713356	0.431555315522049	-0.189396685898999	-0.0464147787361615	0.150852791285509	-0.0388596621515644	-0.207368634195985	-0.230971568169511	"S06"	0.431555315522049	"IS02"
"Acot7"	"Acot7"	-0.0965998139985779	0.428613093950201	-0.419657119201668	0.211237669567683	0.146821512797676	0.0914298051946155	-0.29589396414775	-0.155830479025963	"S06"	0.428613093950201	"IS02"
"Pdcd4"	"Pdcd4"	0.306923605446362	0.426710550024887	-0.313770673525205	0.0197719274792777	-0.016236976084775	0.266551036100242	-0.0424019267779993	-0.40339397011454	"S06"	0.426710550024887	"IS02"
"Ptpn7"	"Ptpn7"	-0.135790210501082	0.426256533160718	-0.234593409428161	0.312737008512182	0.107196188564112	0.0398782390260182	-0.270496104280725	-0.193018754685084	"S06"	0.426256533160718	"IS02"
"Uck2"	"Uck2"	-0.112190814286686	0.422660961715276	-0.271693193020075	0.378982729174646	-0.0615470700520444	-0.0754341474383649	-0.172964135701005	-0.0721221771938571	"S06"	0.422660961715276	"IS02"
"Ar"	"Ar"	0.178415054738306	0.421745797469317	-0.515554176212438	0.187504954443093	-0.182775922731814	-0.0775529197072276	0.407546059286016	-0.31277568217601	"S06"	0.421745797469317	"IS02"
"5830428M24Rik"	"5830428M24Rik"	-0.0230670768374667	0.413606606770563	-0.0914826576176407	-0.332552035085573	0.282868908608843	0.247790431228097	-0.247119160029464	-0.229299738029133	"S06"	0.413606606770563	"IS02"
"Gimap5"	"Gimap5"	0.384155668165384	0.413478161573144	-0.153993065028483	0.0284043795710397	-0.27272880635605	0.00786277515271445	-0.0425332460579524	-0.0921910381770268	"S06"	0.413478161573144	"IS02"
"Edaradd"	"Edaradd"	0.258152470183527	0.411667767141446	-0.319437047399635	0.146078421404089	-0.288249391352564	0.134165219224794	0.361744538621841	-0.389557374877604	"S06"	0.411667767141446	"IS02"
"Ptpn5"	"Ptpn5"	-0.137717374872981	0.410646074816536	-0.132667737794305	-0.140637177873822	0.0111471058205598	-0.144204062819897	0.0675998614114233	0.0086381798312669	"S06"	0.410646074816536	"IS02"
"Traf3ip2"	"Traf3ip2"	0.299538319083442	0.409379565968232	0.0708965865222479	-0.109313802605078	-0.182905627388482	0.154043762375426	0.19473136271035	-0.370139839898238	"S06"	0.409379565968232	"IS02"
"Fhl2"	"Fhl2"	0.268834900651962	0.409244541936752	-0.241885055287806	0.38030348843222	-0.190623648027859	-0.142454961664951	-0.154928936714965	-0.104037494953883	"S06"	0.409244541936752	"IS02"
"Mex3a"	"Mex3a"	-0.121503895190553	0.408665311226464	-0.1170487523669	0.207190180705734	-0.136103200426628	-0.12722690474663	-0.128155568284927	0.0571822901863466	"S06"	0.408665311226464	"IS02"
"Stim1"	"Stim1"	0.212233081269614	0.408646599920887	0.0786631174944492	0.102298136771855	0.0549442439017269	0.267987271870538	-0.246131219436004	-0.432257543419301	"S06"	0.408646599920887	"IS02"
"Nsmaf"	"Nsmaf"	0.108915334581743	0.400534619792669	-0.523338804133194	0.0614335762489341	0.106363881248233	0.334644933360125	0.126397744907802	-0.527807766202394	"S06"	0.400534619792669	"IS02"
"Zpbp"	"Zpbp"	0.00265533318386395	0.399412965149092	-0.0175124878576635	0.319108142632815	-0.277422855309435	0.159601400924329	-0.126179632773052	-0.145316054212886	"S06"	0.399412965149092	"IS02"
"Jakmip1"	"Jakmip1"	0.228742565430128	0.396575027822471	-0.268093600819608	0.277029476016798	-0.258088172063184	0.0862904790376221	-0.068283648963709	-0.162173531875862	"S06"	0.396575027822471	"IS02"
"Cnn2"	"Cnn2"	0.229001603500596	0.394446898844223	-0.541072405057791	-0.249251916537823	0.270147283171227	0.150180780002381	0.0916917962061601	-0.406620886104267	"S06"	0.394446898844223	"IS02"
"Ctla2a"	"Ctla2a"	0.187130908842811	0.394354794003779	-0.27934730694917	-0.0378046137303246	0.209451764220378	-0.196505719838361	0.026338604202867	-0.2565470361913	"S06"	0.394354794003779	"IS02"
"Heca"	"Heca"	0.171415524647593	0.391010491229543	-0.408512318025928	-0.188720391899932	0.255418081200941	0.295339046267392	-0.195084710232628	-0.337206206714433	"S06"	0.391010491229543	"IS02"
"Zfp683"	"Zfp683"	0.0174864836923265	0.388124287274482	-0.188751621132444	-0.0107735908335691	-0.219478629223773	-0.0706826737616122	0.291068495436936	-0.101331729982077	"S06"	0.388124287274482	"IS02"
"4833403J16Rik"	"4833403J16Rik"	-0.195745910611734	0.385177109195777	0.257645883481004	-0.00505462389143821	0.261917923197637	-0.0498501388253549	-0.206461927616026	-0.229961659214598	"S06"	0.385177109195777	"IS02"
"mt-Cytb"	"mt-Cytb"	-0.383699884852152	0.38110509628905	0.152033585083877	0.043115485412083	0.138913025976324	0.101871132941641	-0.145043082155453	-0.170875975044438	"S06"	0.38110509628905	"IS02"
"Itgal"	"Itgal"	-0.236009597545502	0.380315479063437	-0.70313277448825	-0.279062113626651	0.280688448915456	0.316296625068167	0.148406176349492	-0.28108713657185	"S06"	0.380315479063437	"IS02"
"Zeb1"	"Zeb1"	0.34200328870288	0.378262286335527	-0.0775082334174901	0.127367555186302	-0.141192492580795	0.352622445227125	-0.0534910757218444	-0.458545888089999	"S06"	0.378262286335527	"IS02"
"Il27ra"	"Il27ra"	0.222235244006444	0.375238954133717	-0.0661175182560098	-0.00171888628805341	-0.0503352091621809	-0.147203703561948	0.0583369617599549	-0.169177228076851	"S06"	0.375238954133717	"IS02"
"Rnf43"	"Rnf43"	-0.00744311761282852	0.372882933934953	-0.437081470569327	-0.29902788436588	0.128948223799218	0.0826908643460104	0.109339863781923	-0.136551450134559	"S06"	0.372882933934953	"IS02"
"Heatr9"	"Heatr9"	-0.251182974461188	0.370038194175516	-0.241972932064278	-0.256508408548705	0.0883965796095534	0.129855542837083	-0.016207751950667	-0.0132286675790284	"S06"	0.370038194175516	"IS02"
"Cst7"	"Cst7"	-0.205978281651002	0.368833266317648	-0.198425744657132	0.13772079679533	-0.00412797605882365	0.0636982200008325	-0.0444465063460091	-0.117365781662897	"S06"	0.368833266317648	"IS02"
"Znrf3"	"Znrf3"	0.0668132458476756	0.368246744314186	-0.975533874584709	0.128087818046638	0.355595983264202	3.25178336568184e-06	0.196731933908683	-0.4517837193363	"S06"	0.368246744314186	"IS02"
"Zfp507"	"Zfp507"	0.000461073850531077	0.368183389879427	-0.0295178030171076	0.343491673117718	-0.0790481046536115	0.0308012835205991	-0.0695941441999681	-0.266264543888674	"S06"	0.368183389879427	"IS02"
"Sp100"	"Sp100"	0.0657086692336404	0.366081638743485	0.0367059413243749	0.00714110793854296	-0.0223359000582728	0.219549635227276	0.260249742996345	-0.521552389006	"S06"	0.366081638743485	"IS02"
"Fam107b"	"Fam107b"	0.278602506756325	0.365423817100373	0.315859758169525	0.118869732875116	-0.290032157478835	0.261975743535107	0.178943453812818	-0.496340026484753	"S06"	0.365423817100373	"IS02"
"Ifi206"	"Ifi206"	0.250964528558107	0.360556639076349	-0.113522475585017	0.0187771165555418	-0.0861572873806907	0.101377572698124	-0.00162726483743855	-0.260948198536091	"S06"	0.360556639076349	"IS02"
"Traj27"	"Traj27"	-0.137250924876141	0.356824375746573	-0.132218390964016	-0.140160838477755	-0.153742315074437	-0.143715642352191	0.32501281850372	0.00580716312864247	"S06"	0.356824375746573	"IS02"
"A630081D01Rik"	"A630081D01Rik"	-0.237766754070451	0.351521778931745	-0.34502145760802	0.0953397827642555	0.231124735215147	0.105176875148697	0.0955822087279679	-0.355092997292803	"S06"	0.351521778931745	"IS02"
"Gimap3"	"Gimap3"	-0.260168147512968	0.348577940105452	-0.396231316374118	0.0895467505012458	-0.150767522776234	0.299940944655617	0.340259104142492	-0.282580606506544	"S06"	0.348577940105452	"IS02"
"Tigit"	"Tigit"	0.152634738545479	0.335600891469056	-0.130947365685958	0.183090106253671	-0.152264378704602	-0.142334093136911	-0.143373028123312	0.020208693270901	"S06"	0.335600891469056	"IS02"
"Gvin2"	"Gvin2"	0.303736973061928	0.331853948981515	-0.393047103909717	-0.104483442998879	0.289769357955856	0.121586014179227	-0.071266358992643	-0.418888183497864	"S06"	0.331853948981515	"IS02"
"4930523C07Rik"	"4930523C07Rik"	-0.221144667254447	0.331260558771927	0.269106165862901	0.197524972399458	-0.104267735005269	0.299281501739537	0.224947442147168	-0.498578375486202	"S06"	0.331260558771927	"IS02"
"Gm1043"	"Gm1043"	-0.21611478878136	0.320986035688201	-0.208190579859377	-0.220696727766124	0.0809748915153947	0.204007909590899	0.25206218396907	-0.253890951048021	"S06"	0.320986035688201	"IS02"
"Tnfsf14"	"Tnfsf14"	0.00733237983009369	0.320723115256722	-0.207737671927232	0.311847947287688	0.00843268830335332	0.192896103786026	-0.227450005759743	-0.253338624301503	"S06"	0.320723115256722	"IS02"
"Cd101"	"Cd101"	-0.00395464361676986	0.320226054961707	-0.299792588593043	0.214590750151605	-0.264322208760451	0.316496531418821	0.19097205783813	-0.291419899792254	"S06"	0.320226054961707	"IS02"
"St8sia4"	"St8sia4"	0.0881949801411753	0.319747429938068	-0.172484652589964	0.120685268611704	0.0408900284206291	0.181909854790549	0.159324264432918	-0.475286793688215	"S06"	0.319747429938068	"IS02"
"Stk10"	"Stk10"	0.234090977680857	0.318490014846908	-0.456155898845029	0.302950220902185	0.0876048806036205	0.291282989275113	0.0069817299046954	-0.569453507983311	"S06"	0.318490014846908	"IS02"
"Kcnq1ot1"	"Kcnq1ot1"	0.222314080974574	0.307984513744332	-0.0787496933291506	0.0502452403127654	0.0368237933992409	0.217729736128384	0.0242025160667531	-0.447256432012297	"S06"	0.307984513744332	"IS02"
"Rbm38"	"Rbm38"	-0.115661283796495	0.305608707081166	0.23546521310402	-0.124299663145693	-0.135419394248358	0.139549068257732	0.0151951598320053	-0.0800283377150797	"S06"	0.305608707081166	"IS02"
"Dusp2"	"Dusp2"	0.0904650977425112	0.304357389189577	0.208761851616454	-0.289449585022822	0.110540555613245	0.00449596547643683	0.223411855542631	-0.342099926643629	"S06"	0.304357389189577	"IS02"
"Mipol1"	"Mipol1"	0.153822267186558	0.297884502006822	-0.13455227878625	-0.152311373104574	0.0246310416767814	0.138224326369049	0.0653854110326342	-0.25173450101085	"S06"	0.297884502006822	"IS02"
"Abhd2"	"Abhd2"	0.173028981818886	0.286632516097381	-0.354809866041853	0.145531829841829	0.196090032402817	0.0911070275187936	-0.111196750563115	-0.355746060298673	"S06"	0.286632516097381	"IS02"
"Mllt6"	"Mllt6"	0.213584041349794	0.285251328289224	0.110292150545933	-0.252357574978811	0.219344936767289	-0.0945656047429609	-0.281131184241612	-0.0748956614656386	"S06"	0.285251328289224	"IS02"
"Sorbs1"	"Sorbs1"	-0.119163192804724	0.27569409515094	-0.292710357841276	-0.339086150495764	0.0311611780528455	0.0698047585054361	0.0515687794323304	0.0758255759691181	"S06"	0.27569409515094	"IS02"
"Slc1a5"	"Slc1a5"	0.205337720934164	0.267401732960063	0.132125601424365	0.00648340742236552	-0.279539885793198	-0.125521086628186	0.182039039796745	-0.0648911821485134	"S06"	0.267401732960063	"IS02"
"Hip1r"	"Hip1r"	0.144188209959016	0.266742613695597	0.130394744281536	-0.0488113350430581	0.0947108894954777	0.0820427289583289	-0.0463872570061386	-0.312019678680971	"S06"	0.266742613695597	"IS02"
"Ly75"	"Ly75"	-0.113104665602193	0.252711257700829	-0.338362967330165	-0.144259098566733	-0.0899579851122925	0.154854243693639	0.104913276361078	0.00667070463412294	"S06"	0.252711257700829	"IS02"
"B3gat2"	"B3gat2"	0.190895302954899	0.249050239673602	-0.225707915414169	0.0915344013292152	0.148643407063011	-0.101952381950029	0.0211393545144997	-0.275253555383133	"S06"	0.249050239673602	"IS02"
"Gimap7"	"Gimap7"	-0.127958335946397	0.237619896922855	-0.368831342302052	0.0104236952116508	0.044086701468746	0.0356849539811161	0.136522207896559	-0.115682295467106	"S06"	0.237619896922855	"IS02"
"Gm11713"	"Gm11713"	-0.129028993490804	0.233706852030125	-0.278839681349471	-0.0132869130270972	0.201453311752082	0.125821749443849	0.0361519342963554	-0.252934409626765	"S06"	0.233706852030125	"IS02"
"Psmb8"	"Psmb8"	-0.105400864218712	0.231483338428349	0.148185295268398	0.122752592976832	-0.0773632540055888	0.0440307329135153	0.132579863036899	-0.225059500904169	"S06"	0.231483338428349	"IS02"
"Gm34006"	"Gm34006"	0.195247091776685	0.231257535412731	0.148929646110059	0.100695016402987	-0.0547611633664018	0.155004209307281	-0.11569513360658	-0.274293646636673	"S06"	0.231257535412731	"IS02"
"Gm38405"	"Gm38405"	-0.12345010783775	0.204844569450994	-0.118923603883699	0.152927961246183	0.0510484855115057	-0.129264786830107	0.131121241319079	-0.145028785224023	"S06"	0.204844569450994	"IS02"
"Gimap1os"	"Gimap1os"	-0.250940231634015	0.192850549131211	0.0621559991887931	0.176760421262547	0.0135570749339469	0.164147871405288	0.123025274760815	-0.294803768057847	"S06"	0.192850549131211	"IS02"
"Glipr1"	"Glipr1"	-0.11879256332612	0.153000899567101	-0.362617337707143	0.132377397941	0.13609616895728	0.12798964971119	0.0646950061141406	-0.236676979121866	"S06"	0.153000899567101	"IS02"
"Ncr1"	"Ncr1"	-0.520356346591772	-0.217054580559642	-0.582719678055998	-0.384835923448353	1.67606048365877	-0.633390954408694	-0.459004984663803	-0.0285712868685552	"S07"	1.67606048365877	"IS05"
"Adamts14"	"Adamts14"	-0.384472635804701	-0.304429510391705	-0.458432230342172	-0.396243582256268	1.41122915159708	-0.366840866364426	-0.304000460304565	-0.11940963217026	"S07"	1.41122915159708	"IS05"
"Klra14-ps"	"Klra14-ps"	-0.348363674793984	-0.277425834013172	-0.442820796261194	-0.469421338792785	1.29263500014026	-0.40813750072749	-0.290620654612586	0.00669985333938659	"S07"	1.29263500014026	"IS05"
"Klra8"	"Klra8"	-0.406848900748739	-0.221332781132525	-0.391931107721286	-0.415474672496063	1.27577117371418	-0.426012073610093	-0.363252335875808	0.0364637542751246	"S07"	1.27577117371418	"IS05"
"Gzma"	"Gzma"	-0.406928162283181	-0.0153619684618531	-0.392007462999464	-0.415555614487064	1.20930845124433	-0.163609115227808	-0.429205251459267	-0.132460926406583	"S07"	1.20930845124433	"IS05"
"Il18rap"	"Il18rap"	-0.108139757778043	-0.326855495785656	-0.85463895138451	-0.176427016026412	1.18859042023607	-0.321269831880746	-0.292375958173802	-0.0857393742558468	"S07"	1.18859042023607	"IS05"
"Klrk1"	"Klrk1"	0.41227266804176	0.436655931344108	-0.88217671320186	-0.47689983724461	1.17844595293512	-0.452292499994505	-0.246916360457927	-0.468913953536467	"S07"	1.17844595293512	"IS05"
"Klra4"	"Klra4"	-0.0570934143817685	-0.201919603367591	-0.31355798215161	-0.332393620655417	1.17774709475991	-0.340823893643054	-0.343311659290084	-0.18135939129583	"S07"	1.17774709475991	"IS05"
"Gm21909"	"Gm21909"	-0.242653132927607	-0.245198445510764	-0.233755851386928	-0.247797722318299	1.10342495834247	-0.254082447159705	-0.25593706356233	-0.193253255424738	"S07"	1.10342495834247	"IS05"
"Cd244a"	"Cd244a"	-0.465131415125297	1.01765453211272	-0.34377120916604	-0.391555189229829	1.08280040925006	-0.560761795480635	-0.247207127907366	-0.404330732348657	"S07"	1.08280040925006	"IS05"
"Klri2"	"Klri2"	-0.207304218033034	0.0108535887542098	-0.332917084894864	-0.352915637697736	1.07750782301759	-0.288567222235123	-0.364507757184158	-0.135013791563826	"S07"	1.07750782301759	"IS05"
"Klrc2"	"Klrc2"	-0.139918666995438	0.660074718285016	-0.572934653510826	-0.292381888994581	1.07252029191759	-0.438999108101111	-0.565608453678607	-0.219781436471124	"S07"	1.07252029191759	"IS05"
